"id","status","date","country","country_code","place","type","sentiment","fav","retweet","lang","source"
1255434286020399104,"Fighting Stigma: Coronavirus in Ireland: call to test Roma and Traveller communities: Dr Angela Skuce, of SafetyNet… https://t.co/fgdGlymD77","04/29/20","Canada","CA","Mascouche","city",0.2,0,0,"en","dlvr.it"
1255435032262475778,"Guidelines for Covid 19
@mbarakie  live what you do! Do what you 💜. #covid_19 #covid19 #covid #covid #mask… https://t.co/1rAZmjDfiY","04/29/20","United States","US","Doral","city",0.17045454545454544,0,0,"en","Instagram"
1255435144040787969,"Our students in COVID19 War Room Serving the Nation. Proud of them. #CovidWarRoom #Students #Pharmacy… https://t.co/lELUqc3f3d","04/29/20","India","IN","Indore","city",0.8,4,0,"en","Instagram"
1255435199871160321,"An elderly man wearing a protective mask is pictured infront of a wooden house as Malaysia enters the fourth phase… https://t.co/v2pCM96KoY","04/29/20","Malaysia","MY","Sungai Buloh","city",0,0,0,"en","Instagram"
1255435381065109504,"Estampage / mould decor As you can appreciate we have quite a nice assortment of possible decor on our ANDUZE Plant… https://t.co/sdYBBecM38","04/29/20","France","FR","Anduze","city",0.3,0,0,"en","Instagram"
1255399756010008578,"💾 ⓈⓀⓎ ⓉⒺⒸⒽ People with COVID-19 symptoms more than double number who tested positive, app shows - https://t.co/LZcomGwoXv","04/29/20","United Kingdom","GB","Glasgow","city",0.24242424242424243,0,0,"en","oysttyer"
1255435699081416716,"So good! #Freelance #WPSyd #WordPressSydney #WordPress #Meetup #COVID19 @ Sydney, Australia https://t.co/e4NVwTHuvy","04/29/20","Australia","AU","Sydney","city",0.875,0,0,"en","Instagram"
1255435715577602049,"COVID-19 Pandemic Is Far From Over, WHO Warns As Countries Ease Lockdown

COVID-19 Pandemic Is Far From Over, WHO W… https://t.co/of40xW3EGw","04/29/20","Nigeria","NG","Lagos","city",0.1,0,0,"en","Instagram"
1255436041055592448,"Reposted from yedidati 1 ply face mask?  Available in candy colours.

#covid_19 
#coronavirus 
#facemask 
#staysafe… https://t.co/7r4MVXVilM","04/29/20","Nigeria","NG","Lagos","city",0.4,0,0,"en","Instagram"
1255436041055592448,"Reposted from yedidati 1 ply face mask?  Available in candy colours.

#covid_19 
#coronavirus 
#facemask 
#staysafe… https://t.co/7r4MVXVilM","04/29/20","Nigeria","NG","Lagos","city",0.4,0,0,"en","Instagram"
1255436113617072128,"#Freelance #WPSyd #WordPressSydney #WordPress #Meetup #COVID19 #Marketing very good! @ Sydney, Australia https://t.co/OUTxvCRnLU","04/29/20","Australia","AU","Sydney","city",1,0,0,"en","Instagram"
1255436763608363009,"Police Arrests Humanist Leader, Mubarak Bala For Blasphemy
.
Click on the link above for more
.
.
.
.
.
.
.
.
.
.
.… https://t.co/6jU1lJXxvz","04/29/20","United Kingdom","GB","City of London","city",0.25,0,0,"en","Instagram"
1255436842381586438,"Learn how to use point-of-care lung ultrasound to diagnose COVID-19 in our latest post by Dr. Brandan Innes. Brown… https://t.co/dDjk2cAjSW","04/29/20","United States","US","Manhattan","city",0.45,7,1,"en","Squarespace"
1255436852817006595,"Nonprofits were some of the first to respond to the impact caused by COVID-19. Now we can give back and help them r… https://t.co/zORiTDCRNM","04/29/20","United States","US","Rockville","city",0.25,0,0,"en","Instagram"
1255436913932197891,"Throwbacc No Thursday. #goodtimes 
before #quarantine /#coronavirus 😒
When shit was so simple 😪
.
.
.
.
.
.
.
.
.
.… https://t.co/V9OJLY03gZ","04/29/20","United States","US","Manhattan","city",0.018181818181818174,0,0,"en","Instagram"
1255437847315861507,"New girths to #ridemorehorses during #covid19 
Enjoy the extra riding maddie_mooo 🐴 and thanks for the tag 🤩 🤩 @ Gy… https://t.co/Ih0kaYRRjS","04/29/20","Australia","AU","Gympie","city",0.18409090909090908,0,0,"en","Instagram"
1255438043663695874,"Breaking News!

Jerry Mallo has produced a Ventilator prototype in Jos. 

An Innovative stride to curb the spread,… https://t.co/s8gOKJib9o","04/29/20","Nigeria","NG","Jos","city",0.65,60,27,"en","Instagram"
1255438160949137409,"In the bid to fight the spread of #COVID19. Let's not forget that many children still die from several preventable… https://t.co/IJYBzWYqIO","04/29/20","Nigeria","NG","Uyo","city",0.15,0,0,"en","Instagram"
1255438250572906503,"Richard &amp; Greg Discuss CoronaVirus – CoVid-19 with Info., 26-Apr-2020 Even An Iron Man Contestant Has Been Infected… https://t.co/rB2cjTFwPC","04/29/20","United Kingdom","GB","South West","admin",0,0,0,"en","WordPress.com"
1255438773367832576,"Life under LOCKDOWN!🏝😎 #ecq #lockdown #covid_19 #coronavirus @ Panglao, Bohol https://t.co/K40S5d9xyA","04/29/20","Republic of the Philippines","PH","Panglao","city",0,0,0,"en","Instagram"
1255439069972234240,"Coronavirus: Home haircuts raise £40k for NHS charities https://t.co/Tvaj1uvzj4 https://t.co/XGAFfuzlLo","04/29/20","United Kingdom","GB","Pevensey Bay","city",0,0,0,"en","dlvr.it"
1255439443898531847,"Happy hour with my fam bam via video chats. Still fun... before we would just play board games and go karaoke. Now… https://t.co/MkMoRUiqsk","04/29/20","Myanmar","MM","Myanmar","country",0.55,2,0,"en","Instagram"
1255439791925182466,"We are #Iranian #Christian #convert family. It's 7years since we claimed #asylum in #Indonesia,Still we await reset… https://t.co/POvNfk5bPL","04/29/20","Indonesia","ID","Mariso","city",0.4,13,14,"en","Twitter for Android"
1255439848602771456,"Irresponsible and inaccurate reporting https://t.co/zgwmhoHxjk","04/29/20","United States","US","New Orleans","city",0,0,0,"en","Tweetbot for iΟS"
1255440716353978369,"AWHPI All-Natural Remedies on proven cure for the coronavirus:

Blend: Ginger, garlic, lemon, honey, Uda, canyenne… https://t.co/OlUWiR4u98","04/29/20","United States","US","Houston","city",0.05,0,0,"en","Instagram"
1255440895266164738,"@taisling @bloomandwild my first time receiving letterbox flowers 💐 what a lovely surprise.. absolutely beautiful t… https://t.co/PWD4bTCfH2","04/29/20","Ireland","IE","Cork","city",0.5333333333333333,1,0,"en","Instagram"
1255441024811520001,"A big shout-out to our great hospital in Groningen that has more or less “saved” our region from a corona outbreak… https://t.co/U4Pn1HAdBt","04/29/20","The Netherlands","NL","Groningen","city",0.20476190476190476,2,0,"en","Instagram"
1255441675637448704,"Dear Valued Customer,
In keeping with directives from the Government of Ghana and Local Authorities to control the… https://t.co/mdO9SAh8UC","04/29/20","Ghana","GH","Accra","city",0,0,0,"en","Instagram"
1255441851810791428,"During this Covid19 Pandemic, borders shut; doors closed; businesses are affected, and we have to stay home for the… https://t.co/CDBb1OptmD","04/29/20","Singapore","SG","Central Region","admin",0.2,0,0,"en","Instagram"
1255442047282135043,"Richard &amp; Greg Discuss CoronaVirus – CoVid-19 with Info., 20-Apr-2020 &amp; The Issues Including Progress &amp; Consequence… https://t.co/SZO0yUBkOu","04/29/20","United Kingdom","GB","South West","admin",0,0,0,"en","WordPress.com"
1255443361470844928,"#staysafe #stayhome #covid19 #lockdown2020 #abitoffun #catlover @ Adventure Tattoo Studios 2 https://t.co/5K80yug8I3","04/29/20","United Kingdom","GB","Keighley","city",0,0,0,"en","Instagram"
1255443517746434049,"Clear sky on that afternoon...
Hope all of you are save during this Covid19...
Let’s pray for the best...
.
.
📷 : i… https://t.co/bpGIdGOXsC","04/29/20","Indonesia","ID","Tanah Abang","city",0.55,0,0,"en","Instagram"
1255443803181330434,"Amazing Re-Opening soon 04.05.2020 ✂️ P.T.93 ✂️ #pt93 #dortmund #haircut #reopening #corona #bipo #seidischglänzend… https://t.co/zdrBNfkRPD","04/29/20","Germany","DE","Dortmund","city",0.6000000000000001,0,0,"en","Instagram"
1255443821791502337,"Robert smith meets Einstein? Was trying to capture not only the hair but how the facial expression would be if they… https://t.co/jMW4hJtmgj","04/29/20","United Kingdom","GB","Bradford-on-Avon","city",0,0,0,"en","Instagram"
1255444363443867649,"#lockdown: Starting from today we are officially in the MCO phase 4. Stay at home. Stay safe. Hari nak hujan. Angka… https://t.co/yTMxM4iKEN","04/29/20","Malaysia","MY","Kajang","city",0.25,0,0,"en","Instagram"
1255444856643751936,"Coronavirus: Supporters rally to save live music venues https://t.co/uPmj1fjJjK https://t.co/sZQuapAlU9","04/29/20","United Kingdom","GB","Dunstable","city",0.13636363636363635,0,0,"en","dlvr.it"
1255445413068451841,"While the country is under Covid-19 lockdown, most people have been keeping themselves engaged by doing different a… https://t.co/sF1FjB39Yc","04/29/20","India","IN","New Delhi","city",0.058333333333333334,0,0,"en","Instagram"
1255445512322416641,"Donating Immunity developing diet to all patients Everyday of Babu Clinic, By Dr. M. Sekar https://t.co/QVlbz0OpDq,… https://t.co/ons68l3ycv","04/29/20","India","IN","Sholinganallur","city",-0.2,0,0,"en","Instagram"
1255445693776515073,"Just completed a Breast Reconstruction Surgery cytecare cancer hospital 
With all due precautions.. 
#untiltommorow… https://t.co/BvOvmOaEOt","04/29/20","India","IN","Bengaluru","city",-0.125,0,0,"en","Instagram"
1255445743135084545,"MAKE ME LAUGH with AGBEYO VISUALS. 

""A Series that Shows the Expression of How Individual Laughs""

MARCH | 2020… https://t.co/dYPNQ6ODcM","04/29/20","Nigeria","NG","Lagos","city",0.15,1,0,"en","Instagram"
1255445865327661056,"#SocialGood #Mattel #ActionFigures Mattel honors everyday heroes fighting coronavirus with action figure line… https://t.co/rhZFu82nRK","04/29/20","United States","US","Miramar","city",-0.05,0,0,"en","dlvr.it"
1255446550173683712,"The @OsteoHealthCare family had a little Zoom pow-wow this morning.  Great to see everyone was in good spirits desp… https://t.co/uPPEdt3zTS","04/29/20","Singapore","SG","Central Region","admin",0.43392857142857144,0,0,"en","Instagram"
1255446737382187008,"Governments don’t know what to do about Covid-19, but they’ll lock us down before admitting it

Governments don’t k… https://t.co/lwrf8VG2Oa","04/29/20","Nigeria","NG","Ibadan","city",0.06296296296296294,0,0,"en","Instagram"
1255447032627675139,"Thanks so much  ms.ray_mabel for doing a delivery of 4 boxes today for Pramdepot #covid19Emergancybabyboxes I know… https://t.co/6GV3sM6U12","04/29/20","United Kingdom","GB","Tottenham","city",0.3666666666666667,1,1,"en","Instagram"
1255447147564195840,"Survival strategies for businesses during COVID-19 lockdown @ Cape Town, Western Province, South Africa https://t.co/cgRA5bW8uo","04/29/20","South Africa","ZA","Cape Town","city",0,0,0,"en","Instagram"
1255448194693189633,"British Prime Minister, Johnson Boris And Partner Announces Birh Of A Bouncing Baby Boy
.
.
.
.
.
.
.
.
.
.… https://t.co/af5nnADBZ4","04/29/20","Nigeria","NG","Lagos","city",0,0,0,"en","Instagram"
1255448453439787008,"Marcus &amp; Greg Update CoronaVirus Progress 29-Apr-2020 – Boris Johnson has returned to Downing Street after his brie… https://t.co/zuxYM6WY8W","04/29/20","United Kingdom","GB","South West","admin",0,0,0,"en","WordPress.com"
1255448485979197440,"Hateful woman. https://t.co/MjKtpisoLe","04/29/20","United Kingdom","GB","Hull","city",0,0,0,"en","Tweetbot for iΟS"
1255448669270261760,"So we have been reaching out to artists that we have had the pleasure of working with in the past, just to check in… https://t.co/z6KXvnH3qS","04/29/20","Papua New Guinea","PG","Papua New Guinea","country",-0.25,2,1,"en","Instagram"
1255449278975217666,"What will happen from May 1st 2020... #lockdown2020 #presidentramaphosa #covid19 #coronavirusuodaye #cappers… https://t.co/esRitLSEYA","04/29/20","South Africa","ZA","Randburg","city",0,0,0,"en","Instagram"
1255449382117408768,"Fighting Stigma: Irish patients to be involved in trials for Covid-19 drug treatments: He confirmed Irish medical r… https://t.co/MmikkdZ5VI","04/29/20","Canada","CA","Mascouche","city",0.08,0,0,"en","dlvr.it"
1255449383728005123,"Fighting Stigma — Covid-19 stigma: Nakuru woman's nightmare after beating the coronavirus: Covid-19 stigma: Nakuru… https://t.co/UInwhq3WB0","04/29/20","Canada","CA","Montréal","city",0,0,1,"en","dlvr.it"
1255449383908388865,"Fighting Stigma: Medics alerted about rare child illness perhaps related to Covid-19: Prof Karina Butler, a consult… https://t.co/8HoqeelymS","04/29/20","Canada","CA","Mascouche","city",0.15,0,0,"en","dlvr.it"
1255449385711828992,"Fighting Stigma: Political economy injects itself into Covid-19 crisis decisions: The most important fact about Ire… https://t.co/E536LIC2cu","04/29/20","Canada","CA","Mascouche","city",0.225,0,0,"en","dlvr.it"
1255449423653593089,"Ginger Chicken 
#foodporn #covid19 #covid_19 #lockdown #lockdownfood #lockdowncooking #lockdownrecipes #dudukrumah… https://t.co/bRy6QMi9NR","04/29/20","Malaysia","MY","Kuching","city",-0.6,0,0,"en","Instagram"
1255449518553927686,"BODYGOALS INSTAGRAM LIVE SESSIONS WITH JAYPRO- 100 REPS OF EVERYTHING 💪🏾
➖➖➖➖➖➖➖➖➖➖➖➖➖
Tonight We Move BRAZILLIAN B… https://t.co/Jo2K936RXX","04/29/20","Nigeria","NG","Abuja","city",0.13636363636363635,0,0,"en","Instagram"
1255449624501870592,"@casspernyovest @DjMaphorisa  @DJFreshSA  @TFlavva Listening to myself singing 🎤 and thinking 💭 about ways to advan… https://t.co/uZEac8J5Iz","04/29/20","South Africa","ZA","Centurion","city",0,1,0,"en","Twitter for iPhone"
1255449799375101952,"#wanderlustwednesday #grenadadreaming wouldn’t you be dreaming of this awesome view with your lunch especially as i… https://t.co/OrYLqQnjph","04/29/20","Grenada","GD","Grenada","country",1,1,0,"en","Instagram"
1255449965029187584,"April 29th 2020. A cool 4C morning in Dorval. Day 22 of working from home. #covid19 @ Dorval, Quebec https://t.co/7eDDRCQrXG","04/29/20","Canada","CA","Dorval","city",0.35,0,0,"en","Instagram"
1255450155785916416,"What a beautiful morning❣️ #donthemask #donthemaskdonthecape #covid_19 #covid19 #coronavirus #essentialworkers… https://t.co/QTONLFfYlW","04/29/20","United States","US","Columbus","city",0.85,0,0,"en","Instagram"
1255450373470523392,"Cairo vs corona @ Ramses Station https://t.co/mFFTbUbn1g","04/29/20","Egypt","EG","Cairo","admin",0,0,0,"en","Instagram"
1255450542589050882,"Lockdown and COVID-19 are just a phase. They will soon be over.  Be a hero or a heroine that you are using a face m… https://t.co/429LZYGLqP","04/29/20","Nigeria","NG","Lagos","city",0.5,0,0,"en","Instagram"
1255450562331578371,"Yeah! #Nantucket
STAY HOME SAFE LIVES
Coronavirus in Massachusetts
https://t.co/ctjHFI9ZCD
#Boston #Celtics #Bruins… https://t.co/gF2mi4kisP","04/29/20","United States","US","Nantucket","city",0.5,0,0,"en","Instagram"
1255451305021243392,"When will it stop.....

https://t.co/KMMR6v0VST
Booking@djsoundproviders.com
Artist of reigmanmanagement 
#weekend… https://t.co/c9YRBhGVAc","04/29/20","The Netherlands","NL","Rotterdam","city",0,1,0,"en","Instagram"
1255451443986923528,"Hungarian Special Event / Award during COVID-19  https://t.co/SFyqmko20w  #ham #hamr #amateurr #amateurradio","04/29/20","United States","US","Manhattan","city",0.35714285714285715,0,0,"en","Squarespace"
1255451514757427201,"One year ago in Paris and one week after Notre-Dame cathedral went up in smoke. But now we’re dealing with somethin… https://t.co/yy0zc8INVS","04/29/20","France","FR","Paris","city",-0.2625,0,0,"en","Instagram"
1255451821692379139,"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | April 2020
.
the Murphy family
East Elm St… https://t.co/4qcdCcH4s9","04/29/20","United States","US","Granville","city",0,0,0,"en","Instagram"
1255451926210150402,"During this quiet time in my operations due to #covid19 😷here's a look back at my favorite sports photos 📷 of the p… https://t.co/mFgx1kQIea","04/29/20","Canada","CA","Greater Sudbury / Grand Sudbury","city",0.025,0,0,"en","Hootsuite Inc."
1255451929867620352,"Wake up, Fort Lauderdale! 🌞
#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #april #spring… https://t.co/exOdwQNMry","04/29/20","United States","US","Fort Lauderdale","city",0.4666666666666666,11,5,"en","Hootsuite Inc."
1255451959890530309,"I’ve just completed this online course on covid-19 if you have any questions I’m happy to let you know what I know… https://t.co/lE9EBhtL4V","04/29/20","United Kingdom","GB","Borth","city",0.8,0,0,"en","Instagram"
1255452039473180673,"Specially 🧶Handmade 3 Covid Babies for my 3 grand children for a donations to the WS FoodBank by Bernadette Mason 🙏… https://t.co/u3raGyDpfb","04/29/20","Canada","CA","Whitchurch-Stouffville","city",0.36904761904761907,1,0,"en","Instagram"
1255452054069313537,"Do you need a hand picking up groceries, essential supplies, or medicines? Your YMCA and @SJUnitedWay are here to p… https://t.co/sggVweOnow","04/29/20","Canada","CA","Saint John","city",0.2,0,0,"en","Hootsuite Inc."
1255452252178956288,"Fuck... is it only Blursday? Everyday is Blursday! #blursday #everydayisblursday #fuck #isolationillustration… https://t.co/izbKFAuBPw","04/29/20","United Kingdom","GB","Hastings","city",-0.2625,0,0,"en","Instagram"
1255452369535610885,"As you doing giveaway make sure your mum is not outside queuing for Covid-19 Emergency Rice 🍚 @ Abuja, Nigeria https://t.co/qi6o7FswNP","04/29/20","Nigeria","NG","Abuja","city",0.25,0,0,"en","Instagram"
1255452391899570180,"Temperature detectors 

Let's fight the invisible enemy together and save our country

#covid19
#covidiot… https://t.co/ZjecCoTJmU","04/29/20","India","IN","Guwahati","city",0,1,1,"en","Instagram"
1255452427253354497,"Have you tried project sukuroi already??
.
Why not try it for less 21% on our #COVID19 #lockdown2020 promotion disc… https://t.co/LTkl6koSpi","04/29/20","South Africa","ZA","Cape Town","city",0.2777777777777778,0,0,"en","Instagram"
1255452599945486338,"Honored to host three inspirational leaders in preschool education for a webinar on ‘Preschool Education During COV… https://t.co/6B3XLDsR80","04/29/20","Indonesia","ID","Tanah Abang","city",0.3181818181818182,3,0,"en","Instagram"
1255452607432273928,"fuck Covid. if not i can settle all my debts with this stack. there it goes for my car 2 months installments... @ W… https://t.co/5O4yEfjYSK","04/29/20","Singapore","SG","North Region","admin",-0.4,0,0,"en","Instagram"
1255452659827519491,"UTC -7 | IN —   Why does Covid-19 hit men harder? Could be genes, habits or both: In its April 19 weekly surveillan… https://t.co/Lp4XraAXSI","04/29/20","India","IN","New Delhi","city",0.075,0,1,"en","dlvr.it"
1255452848470601729,"Slow Ballerinas
Digital mixed media art
.
Limited edition 1/10
100% of the profit of sales will be donated to the C… https://t.co/fmYt1QHglA","04/29/20","United States","US","Manhattan","city",-0.011904761904761918,0,0,"en","Instagram"
1255453042398429185,"#Twitter #ElonMusk #Coronavirus Elon Musk goes on anti-lockdown Twitter spree https://t.co/vtmfRVVCvI https://t.co/pzUZPpZZ7D","04/29/20","United States","US","Miramar","city",0,1,0,"en","dlvr.it"
1255453938347905025,"Just some of the food parcels delivered yesterday  #parallelprints #rogartstreetcampus #rogartsas #mungofoundation… https://t.co/GIG6kTCGBn","04/29/20","United Kingdom","GB","Glasgow","city",0,0,0,"en","Instagram"
1255454540750520325,"Covid creations. A range of this “Bonnied” around the house. #slqBigVoices @ Toowong https://t.co/3byZ2Lo4dw","04/29/20","Australia","AU","Brisbane","city",0,0,0,"en","Instagram"
1255454746233778177,"As quick of a trip I had down here listening to The New Fiona Apple “heavy ballon” was a special moment to hear it… https://t.co/bH7qLTkIax","04/29/20","United States","US","Siesta Key","city",0.07854737854737853,0,0,"en","Echofon"
1255454764667731974,"For the rest of the week, I will be posting photos of #worldCITIZENS - clients/peeps we dearly love and miss during… https://t.co/pzd0bB6qva","04/29/20","Canada","CA","Toronto","city",0.5,0,0,"en","Instagram"
1255454871454732295,"Covid19 will go down in history as the biggest HOAX in World history of White American Elites #BillGates… https://t.co/oC8oMTTjtU","04/29/20","United States","US","Boston","city",-0.08055555555555556,0,0,"en","Instagram"
1255455758155747329,"And the BIG NEXT QUESTION IS WHAT IF SOMETHING BIGGER THAN CORONA VIRUS occur? And everything we have to do has to… https://t.co/3yql5A4z5h","04/29/20","United Arab Emirates","AE","Dubai","admin",0.1,0,0,"en","Instagram"
1255455861079781376,"And the BIG NEXT QUESTION IS WHAT IF SOMETHING BIGGER THAN CORONA VIRUS occur? And everything we have to do has to… https://t.co/7YsB53fpUC","04/29/20","United Arab Emirates","AE","Dubai","admin",0.1,0,0,"en","Instagram"
1255455880348401665,"Social distancing way before 🦠 ! Hope y’all still safe out there 🙏🏼 #socialdistancing #coronavirus #covid_19… https://t.co/HdIxB5OAHU","04/29/20","Morocco","MA","Sidi Belyout","city",0.2708333333333333,0,0,"en","Instagram"
1255455897389797377,"Survival strategies for businesses during COVID-19 lockdown @ Cape Town CBD, Western Cape https://t.co/ff8dMcT0wB","04/29/20","South Africa","ZA","Cape Town","city",0,0,0,"en","Instagram"
1255456010375962624,"""we can beat it together"" [ AVAILABLE FOR SALE ] .
. 
For custom design or hiring,
Please contact me ⏩ by DM or ema… https://t.co/q4Ejsffdpz","04/29/20","Indonesia","ID","Weleri","city",0.2,0,0,"en","Instagram"
1255456069536681992,"https://t.co/GUYGR6AHWV
Connection Same Day Courier has been helping Grainco with a same day collection and deliver… https://t.co/OBLslCpcDL","04/29/20","United Kingdom","GB","Newcastle Upon Tyne","city",0,0,0,"en","Hootsuite Inc."
1255456362596794369,"What is your next destination after Covid19? #bookgorillapermit #destination @ Alpha Adventure https://t.co/qYNYhVujcr","04/29/20","Uganda","UG","Kampala","admin",0,0,0,"en","Instagram"
1255456506105008132,"** Corona Virus Update **
Algarve Vintage Travel is committed to preventing the end of COVID-19 Virus 🦠 that is aff… https://t.co/6bSKXZi1zs","04/29/20","Portugal","PT","Albufeira","city",0.35555555555555557,0,1,"en","Instagram"
1255456626624036866,"Update 29 April 2020

#PSBB⁣
#PSBBKOTATARAKAN⁣
#PSBBTARAKAN⁣
#COVID19⁣
#TARAKAN⁣
#PAGUNTAKA⁣
#KALTARA⁣… https://t.co/Hu0RA24fuB","04/29/20","Indonesia","ID","Indonesia","country",0,0,0,"en","Instagram"
1255456812779876353,"We have put together an online store for all your essential printing. Available on the store are Posters, Signage,… https://t.co/09VQuef9Gq","04/29/20","Ireland","IE","South Dublin","city",0.225,1,0,"en","Hootsuite Inc."
1255457079449522178,"We are all still here supporting you during this unprecedented time, if you need help please get in touch.
Please m… https://t.co/tVleo0sxyk","04/29/20","United Kingdom","GB","Hatfield","city",0.3458333333333334,0,0,"en","Instagram"
1255457513413230593,"You spoke 🗣we were listening. 🚰🚽🛁 In an effort to help our residents cope with the financial burdens of the COVID-1… https://t.co/Tifa65cl2x","04/29/20","Canada","CA","Whitchurch-Stouffville","city",0,2,0,"en","Instagram"
1255457567901450244,"COVID-19: The impact on freelance trainers: The coronavirus pandemic is undoubtedly hitting all of us hard, but par… https://t.co/pCTDJgrzYz","04/29/20","United Kingdom","GB","Exeter","city",-0.04166666666666668,0,1,"en","dlvr.it"
1255458473707556864,"New! Covid-19 Days of the Week Pants! (Same design everyday) Everyday is Blursday! #new #covid19… https://t.co/Lif9wm9YMi","04/29/20","United Kingdom","GB","Hastings","city",-0.02011363636363637,0,0,"en","Instagram"
1255458933721968641,"Knowledge is power 🤓
😷
I want nothing more than to restore my communities confidence and rest their fears surroundi… https://t.co/P5V4OJzpYl","04/29/20","United States","US","Hampton","city",0.5333333333333333,0,0,"en","Instagram"
1255459711203381254,"#Uk #Nhs #Coronavirus Veteran receives 135,000 birthday cards after raising millions for healthcare workers… https://t.co/RyuPtkGTuW","04/29/20","United States","US","Miramar","city",0,0,0,"en","dlvr.it"
1255459717922553856,"Testing my blood. #covid_19 #coronakindness #coronaviruscare #coronavirus #corona #red #blue #photography #home… https://t.co/2Pa5Le7y7W","04/29/20","United Kingdom","GB","South Shore","city",0,0,0,"en","Instagram"
1255460031698436099,"Quarantine mode!! #walkinthepark #exerciseinquarentinetime #coronapark #morningwalk #lockdown #6feetapart #NYC @ Fl… https://t.co/NBRErIkit4","04/29/20","United States","US","Queens","city",0,0,0,"en","Instagram"
1255460427871510533,"ISO bored 😐 C’mon, somebody, anybody wanna entertain me...?! #currentmood #bored #isolation #selfisolation #selfie… https://t.co/BzM0ZwUeR8","04/29/20","Australia","AU","Melbourne","city",-0.5625,0,0,"en","Instagram"
1255460779891003394,"Thank you @misscausa for the nomination for #seeasmilesendasmile . This smile goes out to all our front line heroes… https://t.co/M5NwRh0bpK","04/29/20","United States","US","Franklin","city",0.4,2,1,"en","Instagram"
1255460905002860544,"Some #goslings on my #run #mentalhealth #dailyexercise #covid19 #wanstead @ Wanstead Park, Wanstead https://t.co/DruNOovVMC","04/29/20","United Kingdom","GB","Romford","city",0,0,0,"en","Instagram"
1255460987085389825,"Up early to head to my LAST chemo treatments! I will (God willingly) ring the bell Friday afternoon when I get my p… https://t.co/4Lyc7L1T21","04/29/20","United States","US","Bee Cave","city",0.08477272727272726,1,0,"en","Instagram"
1255461006156926976,"Sunset after the Storm 😍 #sunset #storm #afterthestorm #sky #photography #photoshop #clouds #cityphotography… https://t.co/9sQcxq9O7p","04/29/20","Malaysia","MY","Kuala Lumpur City","city",0,1,0,"en","Instagram"
1255461392129409025,"When #hospitality team member's jobs become #obsolete due to #covid19 you have two #choices 
1. Let them go
2.… https://t.co/75O2bFJ49W","04/29/20","Indonesia","ID","Sukawati","city",-0.0625,1,0,"en","Instagram"
1255461686842179584,"When you don’t care who you tread on to get to the top!
#chesham #chilterns #buckinghamshire #lockdown #walking… https://t.co/m78SZCxX8m","04/29/20","United Kingdom","GB","Chesham","city",0.625,0,0,"en","Instagram"
1255461721642328064,"#Chesco_Gwivaha ~ Charity is beginning for us but remember to #stay_safe_at_your_Job_or_home CORONA ni hatari @ Dar… https://t.co/pZeFRbQRSP","04/29/20","Tanzania","TZ","Dar es Salaam","admin",0,1,0,"en","Instagram"
1255462283607752704,"Covid 19 - Government Business Support  https://t.co/3fKUCfFRgP","04/29/20","United Kingdom","GB","Ellesmere Port","city",0,0,0,"en","Squarespace"
1255462412343525376,"Just put some make-up to ... get ready for cooking. 🤣 New normal. I even wear my favorite perfume 😁

#lockdown… https://t.co/C7eEmk2XZf","04/29/20","Ireland","IE","Dublin City","city",0.24659090909090908,1,0,"en","Instagram"
1255463149857316864,"The KCCA #COVID19 Response Hub is designed to aid real-time monitoring, to catalogue GIS data that supports mapping… https://t.co/YrAH4JAMIN","04/29/20","Uganda","UG","Kampala","admin",0,4,3,"en","Instagram"
1255463422642225153,"King’s students and staff are already coming up with inspirational ways to support one another and their communitie… https://t.co/kHGeiILrO3","04/29/20","United Kingdom","GB","London","city",0.5,1,0,"en","Instagram"
1255464090677452802,"Up the big hill by the Oak Trees, enjoying the quiet. 

#devonlife #coronavirus #lockdown2020 #lockdown #devon… https://t.co/S1idbVkq2x","04/29/20","United Kingdom","GB","South West","admin",0.125,1,0,"en","Instagram"
1255464418411982850,"Corona virus is real and poses a threat to lives and the attainment of the SDGs. Please join in the fight against t… https://t.co/DPZXg1C6sE","04/29/20","Nigeria","NG","Lagos","city",0.24444444444444446,1,0,"en","Instagram"
1255464453275037699,"⛳️🛒IYKYK.  Our Hump Day deal is here and if COVID-19 wasn't here we'd be out enjoying the Quail Hollow festivities… https://t.co/N1PdQP14d7","04/29/20","United States","US","Charlotte","city",0.1,1,0,"en","Instagram"
1255464484530946049,"Fighting Stigma: Medic warns of impact of coronavirus spike in border regions amid calls for Northern Ireland healt… https://t.co/2kd8zrDgL1","04/29/20","Canada","CA","Mascouche","city",-0.08333333333333333,0,0,"en","dlvr.it"
1255464486930087942,"Fighting Stigma: Revealed: phased plan to exit coronavirus lockdown in Ireland may see cafes reopen by mid-summer:… https://t.co/VoB6QKpOg7","04/29/20","Canada","CA","Mascouche","city",0,0,0,"en","dlvr.it"
1255464488809136129,"Fighting Stigma: Health versus wealth: battle over easing of the lockdown: Coronavirus Ireland: Here's what's on Dr… https://t.co/nmVFrloYA8","04/29/20","Canada","CA","Mascouche","city",0,0,0,"en","dlvr.it"
1255464894599778304,"What are our goals? #iowa #needtoknow #covid19 @ Downtown Des Moines, Des Moines https://t.co/45akbNIuXu","04/29/20","United States","US","Des Moines","city",0,0,0,"en","Instagram"
